id,writing_id,allusion_index,allusion_key,sentence_index
3085,30692,,,0
3086,30693,,,1
3087,30693,,,2
3088,30693,,,2
3089,30694,,,1
3090,30931,,,3
3091,31004,,,3
3092,31128,,,3
3093,30997,,,3
3094,31258,,,3
3095,31258,,,3
3096,30843,,,1
3097,30843,,,1
3098,30738,,,1
3099,31116,,,-1
3100,31123,,,3
3101,31124,,,1
3102,31124,,,1
3103,31124,,,1
3104,31053,,,2
3105,31053,,,2
3106,31054,,,0
3107,31060,,,-1
3108,31061,,,2
3109,31061,,,3
3110,31061,,,2
3111,31065,,,3
3112,31065,,,3
3113,31066,,,3
3114,31066,,,1
3115,31066,,,3
3116,30637,,,3
3117,30574,,,1
3118,30890,,,1
3119,31147,,,1
3120,31147,,,0
3121,30961,,,3
3122,30755,,,2
3123,30579,,,2
3124,30600,,,1
3125,30600,,,3
3126,30612,,,3
3127,30870,,,3
3128,31046,,,1
3129,31239,,,2
3130,31239,,,0
3131,30753,,,2
3132,30672,,,3
3133,30672,,,1
3134,30585,,,3
3135,30587,,,1
3136,30642,,,2
3137,30642,,,3
3138,30642,,,2
3139,31113,,,3
3140,31172,,,0
3141,31172,,,0
3142,30684,,,2
3143,31119,,,2
3144,31171,,,3
3145,31232,,,2
3146,31232,,,3
3147,31233,,,3
3148,30927,,,0
3149,31036,,,3
3150,31036,,,2
3151,30671,,,3
3152,30671,,,0
3153,31185,,,3
3154,31183,,,1
3155,31179,,,2
3156,31002,,,3
3157,30839,,,1
3158,31219,,,3
3159,31266,,,0
3160,31266,,,3
3161,30627,,,3
3162,30627,,,2
3163,30757,,,2
3164,30757,,,2
3165,31260,,,3
3166,30577,,,2
3167,30577,,,0
3168,30577,,,0
3169,31122,,,2
3170,30784,,,2
3171,31240,,,2
3172,31240,,,3
3173,30926,,,1
3174,30564,,,2
3175,30564,,,3
3176,30564,,,2
3177,31199,,,3
3178,30983,,,2
3179,30688,,,2
3180,30688,,,2
3181,30688,,,0
3182,30689,,,3
3183,30689,,,3
3184,30690,,,2
3185,30690,,,3
3186,30690,,,2
3187,30690,,,3
3188,30626,,,2
3189,30626,,,2
3190,30626,,,3
3191,30704,,,3
3192,30704,,,2
3193,30704,,,3
3194,30705,,,3
3195,30706,,,2
3196,30707,,,1
3197,30707,,,2
3198,30708,,,1
3199,31142,,,3
3200,31142,,,2
3201,30868,,,3
3202,31212,,,2
3203,30747,,,3
3204,30987,,,3
3205,30987,,,3
3206,30987,,,0
3207,30894,,,2
3208,30871,,,2
3209,30567,,,3
3210,30567,,,2
3211,30567,,,2
3212,30928,,,3
3213,30681,,,2
3214,30681,,,2
3215,31182,,,3
3216,31182,,,2
3217,31182,,,2
3218,30653,,,3
3219,30719,,,2
3220,30719,,,2
3221,30719,,,3
3222,30661,,,3
3223,30661,,,1
3224,30661,,,1
3225,30774,,,2
3226,30774,,,2
3227,30744,,,2
3228,30762,,,1
3229,30762,,,1
3230,30763,,,2
3231,30763,,,2
3232,30773,,,2
3233,30773,,,2
3234,30920,,,2
3235,30921,,,2
3236,30922,,,2
3237,30922,,,2
3238,30924,,,1
3239,30924,,,0
3240,30924,,,0
3241,31024,,,2
3242,31180,,,0
3243,31014,,,2
3244,31014,,,1
3245,31031,,,3
3246,31031,,,1
3247,30861,,,2
3248,30861,,,2
3249,30727,,,3
3250,30749,,,3
3251,30749,,,0
3252,31413,,,0
3253,31413,,,0
3254,31225,,,1
3255,31225,,,0
3256,31228,,,0
3257,31228,,,1
3258,30965,,,3
3259,30965,,,3
3260,30966,,,0
3261,30966,,,3
3262,30966,,,0
3263,30934,,,3
3264,31074,,,2
3265,30732,,,3
3266,30735,,,1
3267,30735,,,3
3268,30590,,,1
3269,30590,,,1
3270,30563,,,1
3271,30563,,,3
3272,30563,,,1
3273,30667,,,2
3274,31268,,,3
3275,31268,,,2
3276,31108,,,2
3277,31108,,,2
3278,31067,,,0
3279,31067,,,0
3280,31067,,,1
3281,30597,,,3
3282,30935,,,3
3283,31102,,,2
3284,31102,,,2
3285,31270,,,1
3286,31270,,,2
3287,31270,,,2
3288,31270,,,0
3289,31270,,,1
3290,31270,,,0
3291,30815,,,0
3292,30815,,,3
3293,30815,,,0
3294,30711,,,3
3295,31530,,,3
3296,30670,,,2
3297,30670,,,3
3298,30846,,,3
3299,30846,,,2
3300,30640,,,2
3301,30640,,,2
3302,30582,,,3
3303,30959,,,3
3304,31197,,,2
3305,31197,,,2
3306,30728,,,0
3307,30728,,,0
3308,30939,,,2
3309,30939,,,2
3310,31589,,,3
3311,31589,,,2
3312,31174,,,3
3313,31174,,,3
3314,30881,,,2
3315,30881,,,3
3316,30615,,,2
3317,30883,,,2
3318,30820,,,3
3319,30788,,,2
3320,30547,,,0
3321,30548,,,2
3322,30792,,,1
3323,30889,,,2
3324,30613,,,3
3325,30613,,,2
3326,30613,,,2
3327,30888,,,2
3328,30888,,,2
3329,30816,,,2
3330,31039,,,3
3331,31220,,,3
3332,30882,,,3
3333,30882,,,0
3334,31127,,,0
3335,30818,,,2
3336,30819,,,3
3337,30797,,,3
3338,30798,,,0
3339,30798,,,3
3340,30569,,,1
3341,30971,,,2
3342,30971,,,0
3343,30971,,,2
3344,31159,,,0
3345,31159,,,0
3346,30873,,,3
3347,31144,,,1
3348,31097,,,2
3349,31098,,,3
3350,31098,,,2
3351,30850,,,2
3352,31245,,,0
3353,31246,,,3
3354,30687,,,0
3355,30687,,,0
3356,30947,,,1
3357,30947,,,1
3358,30948,,,2
3359,30948,,,2
3360,30948,,,0
3361,30949,,,1
3362,30949,,,0
3363,30775,,,1
3364,30783,,,2
3365,30783,,,2
3366,30783,,,3
3367,30783,,,2
3368,30783,,,1
3369,30828,,,2
3370,30982,,,3
3371,30830,,,0
3372,30830,,,2
3373,30836,,,0
3374,30836,,,3
3375,30829,,,3
3376,30829,,,0
3377,30829,,,0
3378,30990,,,3
3379,30990,,,0
3380,30806,,,2
3381,30805,,,0
3382,30662,,,3
3383,30929,,,3
3384,30867,,,3
3385,30561,,,3
3386,31223,,,3
3387,31027,,,0
3388,31027,,,3
3389,31027,,,0
3390,31027,,,0
3391,30807,,,2
3392,30807,,,0
3393,30807,,,0
3394,30716,,,2
3395,30739,,,3
3396,30855,,,0
3397,30855,,,3
3398,31011,,,3
3399,30593,,,3
3400,30593,,,0
3401,30595,,,3
3402,31028,,,0
3403,31028,,,0
3404,31193,,,3
3405,31101,,,3
3406,31101,,,1
3407,31101,,,1
3408,31105,,,2
3409,30543,,,3
3410,31532,,,3
3411,31216,,,1
3412,31216,,,3
3413,31130,,,1
3414,31229,,,1
3415,31229,,,3
3416,31025,,,0
3417,31025,,,0
3418,30740,,,3
3419,30996,,,0
3420,30655,,,3
3421,30655,,,0
3422,30644,,,2
3423,30842,,,1
3424,30842,,,3
3425,31254,,,0
3426,31254,,,0
3427,31016,,,3
3428,31016,,,-1
3429,30789,,,3
3430,31267,,,3
3431,31267,,,1
3432,31117,,,0
3433,30604,,,1
3434,30604,,,1
3435,31442,,,2
3436,30606,,,1
3437,30799,,,2
3438,30799,,,2
3439,30933,,,3
3440,30823,,,2
3441,31249,,,1
3442,31249,,,2
3443,31249,,,1
3444,31156,,,3
3445,30636,,,3
3446,31078,,,1
3447,31209,,,2
3448,31241,,,3
3449,31241,,,2
3450,31241,,,2
3451,30895,,,2
3452,31257,,,2
3453,31263,,,3
3454,30539,,,0
3455,30539,,,1
3456,30539,,,1
3457,31192,,,3
3458,30700,,,3
3459,30700,,,0
3460,30824,,,3
3461,30899,,,0
3462,31247,,,3
3463,30701,,,3
3464,30994,,,0
3465,30736,,,2
3466,30736,,,3
3467,30736,,,0
3468,30555,,,3
3469,31104,,,3
3470,30809,,,0
3471,30809,,,0
3472,30998,,,0
3473,30623,,,2
3474,30623,,,3
3475,30623,,,3
3476,30623,,,2
3477,31083,,,2
3478,31083,,,2
3479,31083,,,1
3480,31083,,,3
3481,30764,,,2
3482,30764,,,3
3483,30764,,,2
3484,30840,,,2
3485,30840,,,2
3486,30958,,,1
3487,30958,,,1
3488,30958,,,1
3489,30976,,,0
3490,30976,,,1
3491,30976,,,1
3492,31143,,,3
3493,30837,,,1
3494,30837,,,2
3495,30837,,,2
3496,30838,,,2
3497,30838,,,2
3498,30905,,,1
3499,30905,,,3
3500,30905,,,1
3501,30834,,,0
3502,31236,,,1
3503,30660,,,1
3504,30660,,,1
3505,30900,,,2
3506,30900,,,3
3507,30900,,,0
3508,30900,,,3
3509,31191,,,3
3510,30551,,,2
3511,30551,,,2
3512,30884,,,2
3513,30884,,,2
3514,31017,,,3
3515,31017,,,3
3516,30951,,,1
3517,30951,,,2
3518,30951,,,1
3519,30952,,,2
3520,30952,,,2
3521,30954,,,1
3522,30954,,,0
3523,30954,,,1
3524,30957,,,2
3525,30812,,,3
3526,30814,,,2
3527,30814,,,2
3528,31068,,,1
3529,31069,,,0
3530,31070,,,0
3531,31071,,,3
3532,30800,,,3
3533,30530,,,2
3534,30639,,,2
3535,30571,,,1
3536,30571,,,1
3537,30777,,,2
3538,30777,,,2
3539,30777,,,3
3540,30874,,,1
3541,30874,,,1
3542,30875,,,2
3543,30876,,,2
3544,30876,,,2
3545,30528,,,1
3546,30529,,,2
3547,30529,,,0
3548,30529,,,3
3549,30529,,,0
3550,31789,,,0
3551,31789,,,0
3552,30852,,,0
3553,30852,,,3
3554,30780,,,2
3555,30628,,,3
3556,30629,,,1
3557,30831,,,0
3558,30831,,,3
3559,30683,,,3
3560,30683,,,3
3561,30682,,,3
3562,30682,,,3
3563,30724,,,3
3564,30724,,,2
3565,30724,,,2
3566,30557,,,2
3567,30557,,,2
3568,30557,,,3
3569,31044,,,0
3570,30634,,,1
3571,30634,,,3
3572,30573,,,0
3573,31255,,,1
3574,31255,,,3
3575,31218,,,2
3576,31218,,,2
3577,30392,,,-1
3578,30392,,,0
3579,30456,,,0
3580,30457,,,1
3581,30457,,,1
3582,30459,,,0
3583,30460,,,1
3584,30514,,,1
3585,30514,,,0
3586,30429,,,1
3587,30490,,,1
3588,30413,,,1
3589,30413,,,1
3590,30417,,,0
3591,30418,,,0
3592,30418,,,1
3593,30418,,,0
3594,30489,,,1
3595,30489,,,1
3596,30486,,,1
3597,30442,,,1
3598,30442,,,1
3599,30409,,,1
3600,30410,,,1
3601,31283,,,7
3602,31284,,,3
3603,31284,,,3
3604,31286,,,7
3605,31385,,,7
3606,31385,,,7
3607,31385,,,5
3608,31293,,,13
3609,31293,,,12
3610,31293,,,4
3611,31844,,,6
3612,31844,,,3
3613,31844,,,5
3614,31844,,,8
3615,31844,,,5
3616,31844,,,3
3617,31312,,,19
3618,31312,,,11
3619,31312,,,16
3620,31312,,,11
3621,31312,,,15
3622,31312,,,0
3623,31312,,,-1
3624,31312,,,5
3625,31312,,,18
3626,31312,,,18
3627,31312,,,5
3628,31276,,,1
3629,31276,,,8
3630,31276,,,15
3631,31276,,,15
3632,31276,,,11
3633,31276,,,12
3634,31276,,,5
3635,31276,,,2
3636,31276,,,10
3637,31276,,,4
3638,31276,,,5
3639,31276,,,9
3640,31276,,,11
3641,31276,,,4
3642,31276,,,17
3643,31276,,,12
3644,31276,,,3
3645,31276,,,7
3646,31328,,,19
3647,31328,,,13
3648,31328,,,18
3649,31328,,,7
3650,31328,,,5
3651,31328,,,19
3652,31328,,,0
3653,31328,,,13
3654,31328,,,7
3655,31382,,,9
3656,31382,,,8
3657,31382,,,7
3658,31382,,,7
3659,31609,,,6
3660,31609,,,6
3661,31609,,,12
3662,31609,,,18
3663,31609,,,8
3664,31609,,,8
3665,31609,,,8
3666,31609,,,12
3667,31609,,,19
3668,31609,,,2
3669,31394,,,11
3670,31394,,,18
3671,31394,,,18
3672,31394,,,12
3673,31394,,,7
3674,31394,,,20
3675,31394,,,21
3676,31394,,,21
3677,31394,,,14
3678,31394,,,19
3679,31394,,,12
3680,31327,,,4
3681,31327,,,0
3682,31327,,,7
3683,31327,,,4
3684,31327,,,1
3685,31327,,,7
3686,31327,,,9
3687,31327,,,1
3688,31280,,,3
3689,31280,,,0
3690,31334,,,10
3691,31334,,,5
3692,31334,,,10
3693,31334,,,2
3694,31348,,,9
3695,31398,,,5
3696,31398,,,1
3697,31842,,,4
3698,31842,,,8
3699,31842,,,8
3700,31842,,,2
3701,31332,,,9
3702,31332,,,1
3703,31332,,,3
3704,31326,,,7
3705,31326,,,3
3706,31326,,,3
3707,31326,,,2
3708,31386,,,3
3709,31325,,,19
3710,31325,,,22
3711,31325,,,2
3712,31325,,,10
3713,31325,,,13
3714,31325,,,-1
3715,31325,,,24
3716,31325,,,12
3717,31325,,,24
3718,31344,,,11
3719,31344,,,6
3720,31344,,,6
3721,31344,,,5
3722,31307,,,8
3723,31307,,,7
3724,31307,,,1
3725,31307,,,3
3726,31307,,,9
3727,31350,,,1
3728,31380,,,9
3729,31380,,,9
3730,31380,,,8
3731,31380,,,1
3732,31380,,,1
3733,31333,,,4
3734,31333,,,1
3735,31333,,,0
3736,31342,,,0
3737,31720,,,5
3738,31720,,,9
3739,31720,,,20
3740,31720,,,21
3741,31720,,,20
3742,31720,,,28
3743,31720,,,14
3744,31720,,,10
3745,31720,,,27
3746,31720,,,9
3747,31720,,,27
3748,31720,,,21
3749,31372,,,8
3750,31372,,,4
3751,31372,,,1
3752,31372,,,28
3753,31372,,,17
3754,31372,,,17
3755,31372,,,12
3756,31371,,,41
3757,31371,,,36
3758,31371,,,5
3759,31371,,,3
3760,31371,,,43
3761,31371,,,3
3762,31371,,,29
3763,31371,,,9
3764,31371,,,11
3765,31371,,,15
3766,31371,,,34
3767,31371,,,7
3768,31371,,,10
3769,31371,,,30
3770,31371,,,30
3771,31371,,,13
3772,31371,,,9
3773,31371,,,10
3774,31371,,,21
3775,31371,,,6
3776,31368,,,8
3777,31368,,,4
3778,31368,,,11
3779,31368,,,28
3780,31368,,,2
3781,31368,,,19
3782,31368,,,4
3783,31368,,,19
3784,31368,,,2
3785,31368,,,20
3786,31368,,,18
3787,31368,,,16
3788,31368,,,14
3789,31368,,,16
3790,31368,,,20
3791,31369,,,15
3792,31369,,,19
3793,31369,,,15
3794,31369,,,14
3795,31369,,,16
3796,31369,,,12
3797,31369,,,11
3798,31369,,,16
3799,31369,,,11
3800,31369,,,14
3801,31369,,,13
3802,31611,,,11
3803,31611,,,7
3804,31611,,,7
3805,31611,,,1
3806,31611,,,6
3807,31611,,,6
3808,31319,,,8
3809,31319,,,6
3810,31319,,,0
3811,31319,,,0
3812,31319,,,9
3813,31323,,,4
3814,31323,,,0
3815,31346,,,0
3816,31346,,,4
3817,31346,,,2
3818,31362,,,7
3819,31362,,,2
3820,31362,,,1
3821,31345,,,3
3822,31345,,,1
3823,31299,,,5
3824,31299,,,2
3825,31299,,,0
3826,31299,,,5
3827,31299,,,0
3828,31300,,,2
3829,31300,,,3
3830,31301,,,1
3831,31301,,,3
3832,31301,,,3
3833,31843,,,12
3834,31843,,,14
3835,31843,,,39
3836,31843,,,14
3837,31843,,,3
3838,31843,,,9
3839,31843,,,5
3840,31843,,,33
3841,31843,,,3
3842,31843,,,9
3843,31843,,,25
3844,31843,,,26
3845,31843,,,37
3846,31843,,,25
3847,31373,,,4
3848,31373,,,7
3849,31373,,,7
3850,31373,,,8
3851,31373,,,5
3852,31373,,,9
3853,31366,,,9
3854,31366,,,3
3855,31366,,,2
3856,31366,,,3
3857,31370,,,0
3858,31370,,,0
3859,31296,,,7
3860,31296,,,2
3861,31315,,,1
3862,31388,,,8
3863,31388,,,18
3864,31388,,,9
3865,31388,,,19
3866,31318,,,9
3867,31389,,,5
3868,31316,,,9
3869,31316,,,9
3870,31316,,,12
3871,31316,,,8
3872,31316,,,8
3873,31395,,,14
3874,31395,,,10
3875,31395,,,10
3876,31395,,,18
3877,31395,,,17
3878,31395,,,15
3879,31395,,,9
3880,31395,,,0
3881,31308,,,5
3882,31309,,,5
3883,31309,,,3
3884,31309,,,1
3885,31309,,,1
3886,31292,,,2
3887,31292,,,1
3888,31379,,,12
3889,31361,,,4
3890,31357,,,0
3891,31289,,,6
3892,31289,,,7
3893,31289,,,9
3894,31289,,,7
3895,31363,,,9
3896,31363,,,18
3897,31363,,,9
3898,31363,,,8
3899,31674,,,87
3900,31674,,,86
3901,31674,,,87
3902,31674,,,56
3903,31674,,,35
3904,31674,,,60
3905,31674,,,90
3906,31674,,,59
3907,31674,,,60
3908,31674,,,41
3909,31674,,,41
3910,31674,,,42
3911,31674,,,59
3912,31674,,,94
3913,31674,,,78
3914,31674,,,26
3915,31674,,,47
3916,31674,,,35
3917,31674,,,47
3918,31674,,,66
3919,31674,,,78
3920,31674,,,40
3921,31674,,,65
3922,31674,,,65
3923,31674,,,46
3924,31674,,,45
3925,31674,,,92
3926,31674,,,26
3927,31674,,,27
3928,31674,,,39
3929,31674,,,81
3930,31674,,,40
3931,31674,,,42
3932,31393,,,8
3933,31393,,,16
3934,31393,,,6
3935,31393,,,10
3936,31393,,,13
3937,31393,,,8
3938,31393,,,6
3939,31393,,,10
3940,31393,,,1
3941,31393,,,4
3942,31367,,,25
3943,31367,,,33
3944,31367,,,39
3945,31367,,,11
3946,31367,,,38
3947,31367,,,15
3948,31367,,,20
3949,31367,,,25
3950,31367,,,37
3951,31367,,,24
3952,31367,,,31
3953,31367,,,4
3954,31367,,,33
3955,31367,,,2
3956,31852,,,28
3957,31852,,,34
3958,31852,,,37
3959,31852,,,34
3960,31852,,,32
3961,31852,,,21
3962,31852,,,20
3963,31852,,,16
3964,31852,,,-1
3965,31852,,,27
3966,31852,,,35
3967,31852,,,22
3968,31852,,,7
3969,31852,,,31
3970,31852,,,35
3971,31852,,,31
3972,31852,,,27
3973,31852,,,4
3974,31302,,,2
3975,31335,,,5
3976,31331,,,3
3977,31331,,,5
3978,31275,,,1
3979,31275,,,5
3980,31275,,,5
3981,31275,,,1
3982,31365,,,1
3983,31338,,,2
3984,31347,,,3
3985,31347,,,0
3986,31311,,,9
3987,31311,,,4
3988,31311,,,9
3989,31317,,,2
3990,31317,,,4
3991,31352,,,3
3992,31352,,,18
3993,31352,,,7
3994,31352,,,3
3995,31352,,,1
3996,31352,,,9
3997,31352,,,11
3998,31352,,,19
3999,31352,,,16
4000,31352,,,1
4001,31290,,,3
4002,31290,,,4
4003,31288,,,3
4004,31288,,,3
4005,31378,,,1
4006,31378,,,7
4007,31378,,,5
4008,31340,,,0
4009,31340,,,0
4010,31340,,,4
4011,31340,,,0
4012,31340,,,0
4013,31340,,,4
4014,31340,,,1
4015,31340,,,6
4016,31287,,,39
4017,31287,,,27
4018,31287,,,10
4019,31287,,,37
4020,31287,,,37
4021,31287,,,7
4022,31287,,,34
4023,31324,,,0
4024,31324,,,3
4025,31324,,,1
4026,31391,,,7
4027,31391,,,6
4028,31391,,,1
4029,31391,,,4
4030,31391,,,4
4031,31391,,,7
4032,31451,,,16
4033,31451,,,18
4034,31451,,,12
4035,31451,,,12
4036,31451,,,6
4037,31451,,,18
4038,31320,,,6
4039,31320,,,5
4040,31320,,,0
4041,31320,,,6
4042,31320,,,5
4043,31320,,,9
4044,31320,,,0
4045,31305,,,5
4046,31305,,,3
4047,31305,,,0
4048,31305,,,5
4049,31305,,,3
4050,31306,,,10
4051,31306,,,7
4052,31306,,,9
4053,31306,,,9
4054,31306,,,10
4055,31306,,,7
4056,31306,,,1
4057,31306,,,11
4058,31339,,,14
4059,31339,,,4
4060,31339,,,12
4061,31339,,,7
4062,31339,,,20
4063,31339,,,25
4064,31339,,,2
4065,31339,,,27
4066,31339,,,14
4067,31339,,,25
4068,31339,,,24
4069,31339,,,28
4070,31339,,,10
4071,31339,,,27
4072,31339,,,26
4073,31339,,,11
4074,31339,,,12
4075,31339,,,7
4076,31339,,,25
4077,31339,,,12
4078,31339,,,28
4079,31673,,,26
4080,31673,,,25
4081,31673,,,1
4082,31673,,,11
4083,31673,,,2
4084,31673,,,28
4085,31673,,,10
4086,31673,,,29
4087,31673,,,18
4088,31673,,,15
4089,31673,,,18
4090,31673,,,25
4091,31673,,,16
4092,31673,,,11
4093,31673,,,10
4094,31673,,,16
4095,31355,,,1
4096,31355,,,1
4097,31355,,,4
4098,31355,,,3
4099,31355,,,4
4100,31355,,,8
4101,31355,,,0
4102,31355,,,9
4103,31396,,,9
4104,31310,,,10
4105,31310,,,9
4106,31310,,,10
4107,31310,,,9
4108,31295,,,1
4109,31295,,,8
4110,31322,,,8
4111,31322,,,7
4112,31322,,,4
4113,31322,,,6
4114,31322,,,6
4115,31322,,,12
4116,31322,,,12
4117,31281,,,2
4118,31281,,,5
4119,31282,,,1
4120,31383,,,3
4121,31351,,,2
4122,31351,,,3
4123,31351,,,3
4124,31351,,,0
4125,31329,,,6
4126,31329,,,14
4127,31329,,,12
4128,31329,,,12
4129,31329,,,1
4130,31329,,,1
4131,31341,,,6
4132,31341,,,16
4133,31341,,,16
4134,31341,,,4
4135,31341,,,6
4136,31341,,,11
4137,31353,,,7
4138,31353,,,7
4139,31353,,,4
4140,31353,,,4
4141,31353,,,2
4142,31353,,,13
4143,31353,,,6
4144,31353,,,6
4145,31353,,,13
4146,31294,,,2
4147,31294,,,0
4148,31390,,,3
4149,31390,,,0
4150,31390,,,4
4151,31390,,,3
4152,31390,,,2
4153,31291,,,16
4154,31291,,,1
4155,31291,,,11
4156,31291,,,21
4157,31291,,,16
4158,31291,,,4
4159,31291,,,15
4160,31291,,,23
4161,31291,,,34
4162,31291,,,30
4163,31291,,,24
4164,31291,,,30
4165,31291,,,18
4166,31291,,,14
4167,31291,,,19
4168,31291,,,23
4169,31291,,,12
4170,31291,,,20
4171,31291,,,25
4172,31291,,,12
4173,31291,,,34
4174,31291,,,14
4175,31291,,,4
4176,31291,,,25
4177,31330,,,2
4178,31330,,,13
4179,31330,,,16
4180,31330,,,17
4181,31330,,,4
4182,31330,,,8
4183,31330,,,14
4184,31330,,,9
4185,31330,,,6
4186,31330,,,8
4187,31330,,,16
4188,31330,,,5
4189,31330,,,1
4190,31330,,,4
4191,31330,,,3
4192,31330,,,11
4193,31330,,,6
4194,31321,,,7
4195,31321,,,6
4196,31321,,,8
4197,31321,,,1
4198,31321,,,1
4199,31321,,,2
4200,31349,,,3
4201,31349,,,3
4202,31303,,,4
4203,31303,,,4
4204,31303,,,2
4205,31303,,,5
4206,31303,,,2
4207,31303,,,5
4208,31303,,,0
4209,31303,,,0
4210,31304,,,12
4211,31304,,,11
4212,31304,,,12
4213,31304,,,11
4214,31279,,,2
4215,31397,,,3
4216,31397,,,1
4217,31397,,,0
4218,31397,,,0
4219,31397,,,2
4220,31397,,,4
4221,31397,,,2
4222,31397,,,1
4223,31360,,,9
4224,31360,,,5
4225,31354,,,11
4226,31354,,,11
4227,31354,,,7
4228,31354,,,2
4229,31392,,,7
4230,31392,,,4
4231,31392,,,6
4232,31392,,,4
4233,31392,,,6
4234,31381,,,7
4235,31381,,,2
4236,31375,,,4
4237,31375,,,2
4238,31375,,,4
4239,31376,,,1
4240,31376,,,3
4241,31606,,,16
4242,31606,,,2
4243,31606,,,11
4244,31606,,,20
4245,31606,,,16
4246,31606,,,8
4247,31606,,,4
4248,31606,,,6
4249,31606,,,7
4250,31606,,,4
4251,31847,,,4
4252,31847,,,2
4253,31475,,,3
4254,31436,,,0
4255,31436,,,4
4256,30448,,,1
4257,30448,,,0
4258,31439,,,9
4259,31439,,,9
4260,31439,,,0
4261,31439,,,9
4262,31439,,,9
4263,31678,,,3
4264,31679,,,1
4265,31835,,,11
4266,31835,,,10
4267,31835,,,10
4268,31836,,,5
4269,31836,,,10
4270,31836,,,2
4271,31836,,,0
4272,31841,,,1
4273,31499,,,9
4274,31401,,,5
4275,31401,,,5
4276,31689,,,3
4277,31689,,,2
4278,31689,,,7
4279,31689,,,8
4280,31689,,,3
4281,31592,,,6
4282,31592,,,-1
4283,31592,,,6
4284,31592,,,-1
4285,31783,,,11
4286,31783,,,10
4287,31783,,,10
4288,31783,,,13
4289,31784,,,3
4290,31784,,,7
4291,31784,,,6
4292,31784,,,6
4293,31511,,,2
4294,31603,,,16
4295,31603,,,13
4296,31603,,,4
4297,31603,,,13
4298,31603,,,4
4299,31603,,,18
4300,31603,,,9
4301,31600,,,5
4302,31600,,,3
4303,31600,,,8
4304,31712,,,22
4305,31712,,,21
4306,31712,,,2
4307,31712,,,27
4308,31712,,,21
4309,31712,,,17
4310,31712,,,8
4311,31575,,,1
4312,31833,,,9
4313,31833,,,4
4314,31833,,,4
4315,31833,,,0
4316,31535,,,14
4317,31535,,,20
4318,31535,,,7
4319,31535,,,1
4320,31535,,,9
4321,31535,,,37
4322,31535,,,29
4323,31535,,,21
4324,31479,,,23
4325,31479,,,11
4326,31652,,,13
4327,31652,,,6
4328,31583,,,8
4329,31583,,,8
4330,31758,,,14
4331,31758,,,14
4332,31758,,,15
4333,31758,,,0
4334,31758,,,16
4335,31634,,,0
4336,31774,,,8
4337,31774,,,12
4338,31774,,,13
4339,31774,,,-1
4340,31774,,,12
4341,31698,,,4
4342,31698,,,8
4343,31690,,,-1
4344,31690,,,10
4345,31690,,,13
4346,31690,,,1
4347,31700,,,11
4348,31700,,,18
4349,31700,,,7
4350,31700,,,8
4351,31700,,,0
4352,31688,,,12
4353,31688,,,18
4354,31691,,,3
4355,31691,,,15
4356,31464,,,21
4357,31464,,,67
4358,31464,,,67
4359,31464,,,65
4360,31753,,,3
4361,31753,,,-1
4362,31707,,,5
4363,31402,,,11
4364,31402,,,9
4365,31791,,,7
4366,31693,,,11
4367,31693,,,9
4368,31693,,,14
4369,31693,,,10
4370,31693,,,1
4371,31693,,,1
4372,31670,,,20
4373,31670,,,19
4374,31670,,,9
4375,31670,,,1
4376,31670,,,12
4377,31670,,,6
4378,31670,,,20
4379,31670,,,1
4380,31670,,,3
4381,31670,,,17
4382,31670,,,23
4383,31670,,,14
4384,31670,,,19
4385,31670,,,14
4386,31714,,,6
4387,31714,,,0
4388,31714,,,6
4389,31715,,,0
4390,31715,,,12
4391,31770,,,2
4392,31770,,,1
4393,31569,,,7
4394,31830,,,5
4395,31830,,,6
4396,31832,,,8
4397,31832,,,7
4398,31705,,,9
4399,31493,,,2
4400,31686,,,7
4401,31686,,,6
4402,31686,,,3
4403,31808,,,3
4404,31808,,,5
4405,31613,,,1
4406,31613,,,7
4407,31661,,,9
4408,31594,,,0
4409,31586,,,3
4410,31540,,,2
4411,31541,,,6
4412,31541,,,6
4413,31751,,,9
4414,31762,,,4
4415,31763,,,0
4416,31525,,,9
4417,31525,,,7
4418,31525,,,6
4419,31525,,,9
4420,31811,,,2
4421,31811,,,2
4422,31814,,,4
4423,31814,,,0
4424,31817,,,0
4425,31812,,,0
4426,31816,,,0
4427,31816,,,3
4428,31818,,,2
4429,31549,,,3
4430,31549,,,3
4431,31549,,,12
4432,31469,,,1
4433,31637,,,4
4434,31721,,,3
4435,31437,,,10
4436,31437,,,11
4437,31437,,,4
4438,31437,,,-1
4439,31437,,,1
4440,31437,,,10
4441,31736,,,0
4442,31738,,,3
4443,31435,,,2
4444,31486,,,-1
4445,31486,,,-1
4446,31650,,,3
4447,31771,,,8
4448,31771,,,10
4449,31771,,,4
4450,31771,,,6
4451,31516,,,6
4452,31490,,,3
4453,31490,,,0
4454,31572,,,4
4455,31572,,,0
4456,31850,,,8
4457,31850,,,8
4458,31850,,,3
4459,31839,,,1
4460,31838,,,7
4461,31567,,,2
4462,31567,,,2
4463,31567,,,2
4464,31706,,,1
4465,31706,,,3
4466,31716,,,6
4467,31717,,,10
4468,31666,,,3
4469,31417,,,3
4470,31417,,,0
4471,31510,,,1
4472,31403,,,11
4473,31403,,,1
4474,31403,,,0
4475,31403,,,10
4476,31799,,,5
4477,31765,,,3
4478,31765,,,0
4479,31466,,,2
4480,31623,,,0
